host_id,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
2636827.0,3.0,6.0,2.0,0.0,12.0,0.0
9945748.0,4.0,13.0,1.0,0.0,6.0,1.0
135337934.0,2.0,20.0,2.0,27.0,61.0,1.0
7883985.0,1.0,23.0,1.0,7.0,28.0,0.0
7093861.0,3.0,22.0,1.0,28.0,8.0,1.0
53300414.0,1.0,4.0,2.0,59.0,34.0,0.0
40044130.0,6.0,2.0,1.0,0.0,12.0,0.0
51282128.0,10.0,4.0,1.0,0.0,32.0,0.0
12419083.0,1.0,0.0,1.0,0.0,26.0,1.0
20128515.0,4.0,26.0,1.0,128.0,2.0,1.0
222549093.0,1.0,1.0,3.0,17.0,2.0,0.0
16514175.0,2.0,58.0,5.0,163.0,81.0,1.0
136846568.0,2.0,2.0,1.0,0.0,6.0,0.0
8336526.0,4.0,17.0,1.0,201.0,8.0,1.0
90104417.0,4.0,29.0,2.0,313.0,108.0,1.0
22723650.0,3.0,20.0,1.0,5.0,21.0,1.0
7503643.0,30.0,0.0,52.0,5.0,20.0,1.0
35040795.0,1.0,0.0,1.0,0.0,73.0,0.0
56714504.0,1.0,227.0,1.0,16.0,120.0,1.0
131530792.0,2.0,22.0,1.0,0.0,73.0,1.0
45468039.0,2.0,53.0,1.0,13.0,12.0,1.0
32405588.0,3.0,46.0,2.0,141.0,12.0,0.0
154965091.0,2.0,61.0,4.0,95.0,7.0,0.0
17200390.0,12.0,0.0,1.0,14.0,21.0,0.0
2396741.0,30.0,3.0,1.0,30.0,75.0,1.0
2324779.0,6.0,1.0,1.0,0.0,12.0,1.0
8814258.0,5.0,2.0,7.0,365.0,160.0,2.0
243487765.0,2.0,31.0,1.0,163.0,5.0,1.0
30283594.0,30.0,0.0,121.0,345.0,1.0,1.0
20067071.0,2.0,1.0,1.0,9.0,28.0,1.0
162914079.0,1.0,1.0,1.0,0.0,19.0,0.0
94092661.0,1.0,3.0,1.0,127.0,71.0,1.0
4028092.0,5.0,11.0,1.0,2.0,21.0,1.0
102442325.0,1.0,2.0,1.0,0.0,51.0,0.0
22792227.0,1.0,0.0,1.0,0.0,15.0,0.0
14396342.0,2.0,111.0,1.0,109.0,25.0,0.0
99145869.0,30.0,6.0,1.0,164.0,12.0,1.0
120762452.0,30.0,4.0,50.0,180.0,5.0,1.0
3436710.0,1.0,13.0,2.0,335.0,19.0,0.0
7853251.0,1.0,32.0,5.0,359.0,85.0,0.0
33411808.0,3.0,0.0,1.0,0.0,4.0,0.0
107434423.0,30.0,1.0,232.0,326.0,5.0,1.0
13574223.0,2.0,61.0,1.0,32.0,126.0,1.0
150565606.0,1.0,90.0,2.0,100.0,49.0,0.0
3759301.0,4.0,8.0,1.0,220.0,15.0,1.0
42999896.0,1.0,8.0,1.0,0.0,6.0,0.0
9197101.0,2.0,11.0,1.0,338.0,119.0,0.0
33946068.0,2.0,53.0,1.0,160.0,15.0,1.0
213049308.0,1.0,19.0,3.0,0.0,37.0,0.0
12454759.0,1.0,47.0,1.0,155.0,12.0,0.0
3274004.0,2.0,5.0,1.0,5.0,8.0,1.0
2466294.0,2.0,3.0,2.0,359.0,21.0,1.0
4027283.0,4.0,24.0,1.0,25.0,4.0,1.0
61391963.0,30.0,9.0,91.0,311.0,28.0,1.0
5535265.0,1.0,11.0,1.0,365.0,6.0,1.0
7556987.0,24.0,10.0,1.0,218.0,45.0,1.0
96379433.0,1.0,5.0,2.0,0.0,79.0,2.0
202478509.0,4.0,2.0,1.0,0.0,7.0,1.0
9593224.0,5.0,0.0,1.0,0.0,14.0,1.0
56372211.0,3.0,120.0,1.0,18.0,68.0,0.0
5374258.0,4.0,7.0,1.0,0.0,44.0,1.0
23190446.0,5.0,5.0,1.0,7.0,8.0,1.0
46224845.0,2.0,62.0,1.0,231.0,4.0,1.0
171212377.0,3.0,38.0,1.0,122.0,13.0,1.0
13713605.0,3.0,13.0,2.0,141.0,0.0,1.0
49906311.0,4.0,0.0,1.0,0.0,12.0,1.0
78430614.0,2.0,174.0,1.0,65.0,7.0,1.0
74633496.0,3.0,31.0,5.0,362.0,66.0,0.0
224309949.0,5.0,0.0,1.0,298.0,1.0,1.0
107434423.0,30.0,0.0,232.0,312.0,14.0,1.0
189646908.0,2.0,17.0,3.0,342.0,12.0,0.0
192861009.0,1.0,37.0,2.0,89.0,15.0,0.0
26754841.0,2.0,3.0,2.0,0.0,11.0,0.0
7225691.0,1.0,46.0,2.0,342.0,23.0,1.0
25712247.0,1.0,0.0,1.0,0.0,20.0,0.0
40068023.0,6.0,0.0,1.0,0.0,1.0,1.0
2653648.0,30.0,1.0,2.0,133.0,2.0,0.0
17365319.0,2.0,14.0,2.0,26.0,59.0,0.0
3081990.0,1.0,141.0,1.0,28.0,12.0,1.0
262804930.0,1.0,5.0,1.0,97.0,24.0,0.0
240717293.0,2.0,10.0,1.0,1.0,97.0,0.0
17393160.0,4.0,3.0,1.0,0.0,36.0,1.0
198853982.0,2.0,6.0,2.0,150.0,84.0,1.0
57230304.0,7.0,2.0,3.0,337.0,81.0,0.0
21507811.0,2.0,4.0,2.0,0.0,19.0,0.0
55560532.0,2.0,0.0,1.0,66.0,68.0,1.0
93039729.0,1.0,0.0,2.0,0.0,23.0,0.0
24079691.0,1.0,2.0,1.0,0.0,15.0,0.0
10113673.0,2.0,2.0,1.0,0.0,12.0,1.0
115741895.0,2.0,3.0,2.0,186.0,85.0,0.0
6327629.0,3.0,1.0,1.0,0.0,2.0,0.0
205745676.0,1.0,33.0,9.0,365.0,37.0,0.0
15742426.0,3.0,51.0,1.0,198.0,19.0,1.0
17791467.0,2.0,249.0,2.0,132.0,2.0,0.0
17921511.0,3.0,2.0,1.0,0.0,12.0,1.0
160899890.0,1.0,2.0,1.0,0.0,117.0,0.0
214298769.0,1.0,9.0,1.0,330.0,84.0,0.0
94553067.0,4.0,10.0,1.0,88.0,136.0,0.0
47664369.0,1.0,9.0,1.0,35.0,79.0,1.0
13750109.0,2.0,1.0,1.0,17.0,21.0,1.0
4952877.0,2.0,3.0,1.0,0.0,11.0,1.0
778746.0,1.0,0.0,1.0,0.0,12.0,0.0
260425153.0,1.0,3.0,14.0,365.0,1.0,0.0
2598539.0,1.0,206.0,1.0,278.0,68.0,1.0
20245055.0,3.0,56.0,2.0,304.0,23.0,0.0
172611460.0,3.0,14.0,2.0,150.0,2.0,1.0
13001035.0,3.0,19.0,1.0,0.0,1.0,0.0
46370836.0,3.0,3.0,1.0,0.0,12.0,1.0
17866326.0,3.0,2.0,2.0,0.0,21.0,0.0
21902316.0,2.0,63.0,2.0,352.0,21.0,0.0
77778146.0,2.0,7.0,8.0,189.0,54.0,0.0
29394295.0,3.0,0.0,1.0,0.0,4.0,0.0
30283594.0,30.0,1.0,121.0,185.0,7.0,1.0
16262749.0,1.0,70.0,1.0,142.0,20.0,1.0
67126282.0,1.0,4.0,1.0,0.0,6.0,0.0
16437254.0,30.0,6.0,21.0,221.0,6.0,1.0
7763913.0,1.0,1.0,1.0,0.0,12.0,0.0
30731188.0,120.0,0.0,1.0,146.0,32.0,0.0
158034247.0,2.0,25.0,1.0,0.0,67.0,0.0
101970559.0,30.0,4.0,6.0,325.0,21.0,0.0
260577152.0,1.0,0.0,10.0,330.0,1.0,0.0
49413208.0,15.0,3.0,2.0,365.0,75.0,1.0
260193759.0,1.0,0.0,5.0,274.0,1.0,0.0
24916010.0,3.0,1.0,1.0,0.0,56.0,1.0
127740507.0,2.0,103.0,2.0,0.0,2.0,0.0
68554866.0,3.0,27.0,1.0,41.0,21.0,1.0
67923313.0,5.0,5.0,1.0,18.0,30.0,1.0
233423542.0,3.0,0.0,2.0,0.0,56.0,0.0
18397763.0,2.0,22.0,7.0,76.0,6.0,0.0
45381744.0,1.0,3.0,1.0,0.0,8.0,1.0
158540605.0,2.0,57.0,6.0,254.0,121.0,0.0
223504937.0,3.0,21.0,1.0,121.0,172.0,1.0
61391963.0,30.0,0.0,91.0,311.0,28.0,1.0
38263259.0,5.0,7.0,1.0,0.0,2.0,1.0
128413939.0,3.0,88.0,1.0,189.0,2.0,0.0
48146336.0,30.0,4.0,20.0,310.0,7.0,1.0
74331597.0,1.0,98.0,5.0,180.0,85.0,0.0
121612198.0,1.0,20.0,4.0,305.0,100.0,0.0
59860568.0,7.0,0.0,1.0,0.0,56.0,0.0
3325418.0,1.0,30.0,3.0,0.0,45.0,0.0
20110967.0,10.0,0.0,1.0,145.0,18.0,0.0
107434423.0,30.0,0.0,232.0,274.0,1.0,1.0
102180676.0,4.0,0.0,1.0,49.0,20.0,0.0
12732385.0,6.0,55.0,1.0,97.0,23.0,1.0
7503643.0,30.0,2.0,52.0,358.0,20.0,1.0
110629411.0,7.0,0.0,1.0,0.0,9.0,1.0
5971251.0,2.0,123.0,1.0,268.0,14.0,0.0
1698391.0,2.0,150.0,3.0,98.0,7.0,0.0
8489537.0,2.0,129.0,1.0,64.0,12.0,1.0
1177400.0,4.0,3.0,1.0,0.0,60.0,1.0
173685298.0,1.0,0.0,11.0,179.0,1.0,0.0
22527211.0,29.0,53.0,1.0,165.0,1.0,1.0
75029289.0,30.0,11.0,5.0,126.0,28.0,1.0
51151126.0,2.0,0.0,2.0,2.0,1.0,0.0
29005043.0,14.0,7.0,1.0,179.0,6.0,0.0
51364562.0,3.0,4.0,1.0,0.0,7.0,0.0
258635350.0,2.0,0.0,1.0,0.0,104.0,1.0
22169347.0,4.0,6.0,1.0,0.0,15.0,1.0
17506009.0,1.0,12.0,1.0,6.0,14.0,1.0
13358864.0,3.0,0.0,2.0,0.0,6.0,0.0
131638913.0,1.0,1.0,1.0,0.0,3.0,0.0
125549620.0,2.0,1.0,1.0,0.0,6.0,0.0
219517861.0,29.0,1.0,327.0,345.0,5.0,1.0
64027912.0,1.0,0.0,1.0,0.0,28.0,1.0
585458.0,2.0,35.0,1.0,20.0,14.0,0.0
12213641.0,1.0,46.0,2.0,14.0,4.0,0.0
52040778.0,25.0,0.0,1.0,5.0,20.0,0.0
221275418.0,2.0,3.0,3.0,174.0,15.0,0.0
40509550.0,1.0,14.0,1.0,363.0,30.0,2.0
7401344.0,3.0,1.0,1.0,0.0,1.0,0.0
28234750.0,14.0,14.0,1.0,0.0,12.0,1.0
228332039.0,1.0,3.0,1.0,8.0,2.0,0.0
51038.0,7.0,16.0,6.0,185.0,3.0,0.0
1395401.0,5.0,6.0,1.0,67.0,28.0,1.0
6230230.0,20.0,13.0,3.0,0.0,23.0,0.0
12220.0,1.0,3.0,3.0,341.0,8.0,0.0
2229582.0,1.0,95.0,1.0,18.0,2.0,0.0
15854250.0,13.0,6.0,1.0,0.0,3.0,1.0
64065593.0,2.0,16.0,13.0,327.0,1.0,1.0
2233850.0,2.0,20.0,1.0,0.0,12.0,1.0
8503277.0,5.0,3.0,1.0,0.0,19.0,1.0
9994745.0,2.0,2.0,1.0,2.0,19.0,1.0
52644225.0,2.0,3.0,1.0,0.0,39.0,1.0
34689714.0,1.0,0.0,5.0,365.0,7.0,1.0
3293368.0,2.0,83.0,1.0,105.0,7.0,1.0
14098199.0,5.0,0.0,1.0,209.0,12.0,1.0
9007512.0,20.0,3.0,1.0,340.0,43.0,1.0
32059780.0,2.0,0.0,1.0,47.0,27.0,1.0
7465509.0,7.0,2.0,1.0,14.0,6.0,0.0
95459395.0,30.0,0.0,18.0,365.0,7.0,1.0
13246721.0,1.0,1.0,1.0,0.0,2.0,0.0
1141935.0,1.0,123.0,3.0,359.0,15.0,0.0
2104160.0,4.0,4.0,1.0,0.0,20.0,1.0
25095488.0,2.0,3.0,1.0,0.0,79.0,1.0
9263625.0,7.0,22.0,1.0,13.0,29.0,1.0
2856748.0,30.0,0.0,49.0,365.0,7.0,1.0
54677106.0,1.0,6.0,2.0,0.0,6.0,0.0
6790993.0,1.0,0.0,1.0,77.0,6.0,0.0
49033458.0,5.0,1.0,1.0,0.0,17.0,1.0
19808319.0,28.0,125.0,2.0,29.0,2.0,1.0
32306916.0,1.0,4.0,1.0,0.0,15.0,0.0
4290578.0,1.0,12.0,1.0,0.0,18.0,0.0
251969263.0,1.0,0.0,2.0,29.0,44.0,0.0
627678.0,7.0,2.0,1.0,140.0,63.0,0.0
107704855.0,1.0,1.0,1.0,0.0,45.0,0.0
191011879.0,2.0,50.0,2.0,92.0,1.0,1.0
864735.0,30.0,24.0,8.0,271.0,56.0,1.0
5579700.0,1.0,0.0,1.0,0.0,68.0,1.0
125558761.0,2.0,26.0,1.0,24.0,30.0,0.0
61391963.0,30.0,1.0,91.0,332.0,1.0,1.0
74211590.0,14.0,1.0,1.0,0.0,2.0,0.0
51367478.0,5.0,0.0,1.0,0.0,25.0,0.0
8338942.0,1.0,228.0,4.0,103.0,64.0,2.0
21340955.0,3.0,33.0,3.0,345.0,22.0,0.0
248747777.0,2.0,8.0,1.0,125.0,14.0,1.0
121244117.0,2.0,1.0,1.0,0.0,12.0,1.0
193031210.0,10.0,16.0,1.0,61.0,20.0,1.0
44087298.0,7.0,24.0,2.0,0.0,30.0,0.0
87371335.0,2.0,39.0,1.0,276.0,6.0,0.0
222054756.0,3.0,1.0,1.0,89.0,87.0,0.0
6677425.0,2.0,134.0,2.0,66.0,8.0,2.0
2861820.0,2.0,7.0,1.0,4.0,12.0,1.0
19000768.0,2.0,6.0,2.0,0.0,39.0,1.0
248731701.0,5.0,0.0,1.0,177.0,112.0,0.0
670690.0,1.0,0.0,1.0,0.0,14.0,1.0
25517905.0,3.0,176.0,3.0,253.0,8.0,0.0
210970608.0,3.0,11.0,5.0,280.0,15.0,1.0
21773199.0,4.0,4.0,1.0,0.0,25.0,1.0
104927746.0,4.0,45.0,7.0,333.0,110.0,0.0
245637171.0,30.0,1.0,8.0,310.0,19.0,0.0
42682752.0,2.0,17.0,3.0,0.0,36.0,0.0
75479380.0,2.0,6.0,1.0,0.0,25.0,1.0
44457589.0,1.0,152.0,2.0,9.0,27.0,0.0
125871624.0,2.0,3.0,1.0,0.0,15.0,0.0
265288059.0,1.0,2.0,2.0,62.0,162.0,0.0
2268393.0,7.0,5.0,2.0,0.0,12.0,0.0
20780421.0,7.0,10.0,1.0,0.0,49.0,0.0
7185380.0,3.0,7.0,1.0,0.0,6.0,0.0
8119708.0,3.0,46.0,3.0,86.0,117.0,0.0
253073362.0,5.0,3.0,1.0,7.0,64.0,1.0
23939793.0,3.0,11.0,1.0,0.0,8.0,1.0
1762828.0,3.0,4.0,1.0,326.0,24.0,1.0
16480700.0,1.0,15.0,7.0,351.0,2.0,0.0
20287472.0,20.0,0.0,1.0,0.0,2.0,1.0
12268556.0,3.0,0.0,1.0,11.0,77.0,1.0
25499953.0,2.0,1.0,1.0,0.0,8.0,1.0
158969505.0,30.0,0.0,9.0,200.0,23.0,1.0
720510.0,2.0,16.0,1.0,55.0,21.0,1.0
205243076.0,2.0,13.0,2.0,77.0,107.0,0.0
84810879.0,2.0,29.0,3.0,38.0,183.0,1.0
7271048.0,3.0,8.0,1.0,357.0,52.0,1.0
8159536.0,1.0,21.0,3.0,188.0,72.0,0.0
29893675.0,3.0,86.0,2.0,38.0,2.0,0.0
4966907.0,3.0,41.0,1.0,0.0,6.0,1.0
30586356.0,1.0,36.0,1.0,27.0,30.0,2.0
200380610.0,30.0,0.0,65.0,364.0,11.0,1.0
24790900.0,3.0,3.0,1.0,365.0,147.0,0.0
12330542.0,1.0,0.0,1.0,0.0,1.0,0.0
10906528.0,2.0,14.0,1.0,0.0,8.0,1.0
8112941.0,3.0,40.0,3.0,70.0,6.0,0.0
59156312.0,3.0,24.0,9.0,343.0,129.0,0.0
836168.0,30.0,24.0,11.0,364.0,8.0,1.0
34161028.0,75.0,6.0,3.0,0.0,113.0,0.0
100701558.0,1.0,0.0,1.0,0.0,43.0,0.0
29278028.0,5.0,62.0,4.0,84.0,28.0,0.0
26585911.0,1.0,3.0,1.0,281.0,70.0,0.0
40146897.0,2.0,34.0,5.0,29.0,15.0,0.0
6444987.0,2.0,153.0,3.0,296.0,6.0,0.0
37376980.0,14.0,3.0,1.0,0.0,28.0,1.0
263448448.0,1.0,9.0,1.0,29.0,28.0,0.0
3256433.0,30.0,3.0,7.0,4.0,23.0,1.0
29099312.0,1.0,3.0,1.0,0.0,21.0,0.0
1018472.0,4.0,128.0,2.0,90.0,73.0,1.0
74857.0,3.0,61.0,1.0,272.0,12.0,1.0
39021367.0,6.0,0.0,1.0,82.0,28.0,1.0
16000650.0,5.0,1.0,1.0,0.0,16.0,1.0
80479138.0,30.0,7.0,5.0,321.0,1.0,1.0
216191.0,2.0,8.0,4.0,88.0,12.0,0.0
68398714.0,2.0,1.0,1.0,83.0,28.0,1.0
13715851.0,3.0,0.0,1.0,180.0,19.0,1.0
68350188.0,4.0,10.0,1.0,0.0,21.0,1.0
3811546.0,4.0,59.0,1.0,217.0,6.0,1.0
16533479.0,3.0,3.0,1.0,105.0,6.0,1.0
104796372.0,1.0,2.0,1.0,7.0,56.0,0.0
85470054.0,1.0,256.0,1.0,124.0,37.0,1.0
10153235.0,1.0,0.0,1.0,0.0,8.0,1.0
59156312.0,3.0,21.0,9.0,357.0,129.0,0.0
14953075.0,5.0,3.0,1.0,0.0,2.0,1.0
23878336.0,3.0,77.0,10.0,65.0,144.0,0.0
65252597.0,3.0,1.0,1.0,0.0,12.0,0.0
193345547.0,1.0,1.0,2.0,353.0,21.0,1.0
120762452.0,30.0,0.0,50.0,364.0,5.0,1.0
31658722.0,5.0,6.0,1.0,0.0,15.0,0.0
67987135.0,1.0,4.0,9.0,7.0,6.0,1.0
1409262.0,2.0,2.0,6.0,287.0,22.0,0.0
79729447.0,3.0,1.0,1.0,365.0,173.0,1.0
61396454.0,30.0,0.0,14.0,329.0,1.0,1.0
22875538.0,2.0,8.0,2.0,0.0,21.0,1.0
37212082.0,15.0,8.0,1.0,0.0,6.0,1.0
1216891.0,1.0,22.0,1.0,232.0,2.0,0.0
90817506.0,2.0,3.0,1.0,8.0,98.0,0.0
156952896.0,1.0,198.0,2.0,156.0,103.0,1.0
4973668.0,5.0,91.0,3.0,248.0,6.0,2.0
219517861.0,2.0,8.0,327.0,349.0,43.0,1.0
26387193.0,1.0,0.0,1.0,0.0,22.0,1.0
168180986.0,3.0,8.0,1.0,0.0,12.0,0.0
101657794.0,1.0,22.0,6.0,0.0,94.0,0.0
226070943.0,2.0,15.0,1.0,365.0,14.0,1.0
168619140.0,1.0,5.0,2.0,0.0,100.0,0.0
8266069.0,2.0,110.0,1.0,222.0,81.0,0.0
198674086.0,15.0,1.0,1.0,365.0,8.0,1.0
4670155.0,3.0,213.0,1.0,281.0,7.0,0.0
50210611.0,6.0,1.0,1.0,0.0,97.0,1.0
7831209.0,1.0,103.0,10.0,364.0,4.0,0.0
88207924.0,4.0,4.0,1.0,0.0,18.0,1.0
198193838.0,2.0,6.0,1.0,49.0,20.0,1.0
34322623.0,2.0,18.0,1.0,326.0,30.0,0.0
71149842.0,1.0,6.0,2.0,0.0,19.0,0.0
16282382.0,2.0,3.0,1.0,0.0,20.0,1.0
128424841.0,1.0,30.0,1.0,284.0,21.0,1.0
18996093.0,1.0,17.0,5.0,325.0,202.0,0.0
33213436.0,1.0,7.0,8.0,365.0,34.0,0.0
157642917.0,5.0,13.0,1.0,0.0,28.0,1.0
26362901.0,1.0,63.0,1.0,0.0,12.0,1.0
126168966.0,1.0,155.0,3.0,179.0,7.0,0.0
14133008.0,12.0,43.0,1.0,49.0,1.0,0.0
181074926.0,1.0,43.0,3.0,348.0,53.0,0.0
34226735.0,2.0,28.0,1.0,0.0,12.0,0.0
8768792.0,5.0,1.0,1.0,0.0,20.0,0.0
71276635.0,1.0,1.0,5.0,364.0,30.0,1.0
224414117.0,1.0,17.0,30.0,354.0,7.0,0.0
9665594.0,5.0,4.0,1.0,0.0,45.0,1.0
52335.0,3.0,135.0,2.0,192.0,13.0,0.0
45226022.0,4.0,162.0,1.0,60.0,4.0,0.0
21663531.0,2.0,4.0,2.0,293.0,44.0,0.0
3463177.0,7.0,6.0,1.0,52.0,19.0,1.0
2018172.0,1.0,2.0,1.0,0.0,12.0,0.0
45005719.0,1.0,1.0,1.0,364.0,7.0,1.0
226833844.0,2.0,4.0,1.0,0.0,6.0,1.0
45682.0,1.0,88.0,1.0,0.0,8.0,1.0
17686601.0,1.0,0.0,1.0,0.0,71.0,0.0
7014073.0,1.0,7.0,1.0,0.0,12.0,0.0
211393353.0,15.0,2.0,1.0,57.0,29.0,1.0
4366982.0,10.0,9.0,1.0,19.0,68.0,1.0
818753.0,2.0,0.0,1.0,5.0,48.0,0.0
39801631.0,2.0,6.0,1.0,3.0,34.0,1.0
103270784.0,2.0,107.0,1.0,81.0,6.0,1.0
16514175.0,2.0,133.0,5.0,107.0,81.0,1.0
4653182.0,1.0,0.0,1.0,0.0,38.0,1.0
5597411.0,14.0,0.0,2.0,112.0,0.0,1.0
61396454.0,30.0,0.0,14.0,365.0,1.0,1.0
9492212.0,1.0,151.0,4.0,0.0,16.0,0.0
263882.0,2.0,92.0,2.0,239.0,6.0,1.0
839679.0,3.0,173.0,3.0,273.0,12.0,1.0
141853769.0,2.0,10.0,1.0,24.0,111.0,1.0
22432953.0,4.0,3.0,1.0,0.0,12.0,0.0
76765350.0,5.0,37.0,2.0,72.0,6.0,0.0
26202073.0,5.0,0.0,1.0,0.0,21.0,1.0
3743867.0,1.0,0.0,1.0,0.0,6.0,0.0
39651842.0,1.0,0.0,1.0,0.0,28.0,0.0
1535912.0,2.0,170.0,1.0,37.0,21.0,0.0
187975743.0,1.0,44.0,8.0,199.0,7.0,2.0
9623313.0,7.0,0.0,1.0,13.0,36.0,1.0
167089974.0,3.0,0.0,1.0,205.0,2.0,1.0
26992810.0,3.0,12.0,1.0,12.0,21.0,1.0
535128.0,5.0,10.0,1.0,348.0,23.0,0.0
7853251.0,1.0,8.0,5.0,359.0,85.0,0.0
219727469.0,1.0,2.0,4.0,9.0,6.0,0.0
3019399.0,2.0,15.0,1.0,4.0,13.0,1.0
118908092.0,1.0,28.0,1.0,25.0,68.0,1.0
27807705.0,1.0,0.0,1.0,0.0,6.0,0.0
2520288.0,5.0,0.0,1.0,0.0,15.0,0.0
2478763.0,2.0,2.0,1.0,74.0,12.0,1.0
20902952.0,2.0,1.0,1.0,157.0,123.0,1.0
50145118.0,1.0,79.0,3.0,0.0,2.0,0.0
21938126.0,2.0,11.0,2.0,20.0,6.0,0.0
37821056.0,7.0,13.0,4.0,346.0,22.0,0.0
194108889.0,3.0,2.0,1.0,118.0,126.0,0.0
6927464.0,1.0,0.0,1.0,0.0,15.0,0.0
260639745.0,1.0,0.0,15.0,349.0,71.0,0.0
91020843.0,1.0,0.0,2.0,363.0,18.0,2.0
133555768.0,30.0,1.0,3.0,53.0,6.0,0.0
87505316.0,3.0,5.0,1.0,1.0,8.0,0.0
205969507.0,1.0,4.0,1.0,5.0,14.0,0.0
757166.0,31.0,88.0,1.0,164.0,6.0,1.0
69891628.0,2.0,29.0,1.0,58.0,19.0,1.0
45601111.0,2.0,71.0,5.0,282.0,178.0,0.0
80968378.0,4.0,5.0,1.0,327.0,33.0,1.0
2203563.0,2.0,0.0,1.0,0.0,12.0,0.0
5444717.0,2.0,2.0,1.0,0.0,52.0,1.0
245324803.0,2.0,9.0,1.0,129.0,14.0,1.0
51434460.0,1.0,0.0,1.0,0.0,12.0,0.0
194843581.0,1.0,14.0,4.0,0.0,8.0,0.0
144197377.0,1.0,34.0,1.0,0.0,4.0,1.0
35321797.0,1.0,1.0,1.0,0.0,12.0,1.0
113534805.0,1.0,0.0,1.0,89.0,14.0,0.0
54539364.0,3.0,134.0,1.0,241.0,10.0,1.0
136636824.0,2.0,27.0,1.0,0.0,16.0,1.0
6051934.0,1.0,7.0,1.0,358.0,186.0,0.0
26377263.0,30.0,3.0,43.0,224.0,21.0,0.0
19661729.0,1.0,51.0,1.0,78.0,83.0,1.0
11460768.0,1.0,0.0,1.0,0.0,8.0,1.0
16457426.0,2.0,14.0,1.0,332.0,59.0,1.0
48189481.0,2.0,1.0,1.0,25.0,24.0,1.0
197767541.0,5.0,0.0,1.0,180.0,145.0,0.0
41827902.0,2.0,6.0,1.0,23.0,19.0,0.0
5771331.0,1.0,20.0,1.0,0.0,52.0,1.0
26377263.0,30.0,0.0,43.0,328.0,6.0,0.0
2355573.0,5.0,81.0,2.0,308.0,12.0,0.0
209073.0,7.0,1.0,1.0,147.0,7.0,1.0
38119047.0,1.0,7.0,2.0,50.0,79.0,0.0
117949.0,3.0,59.0,1.0,99.0,20.0,0.0
5759665.0,2.0,9.0,1.0,0.0,21.0,1.0
160660639.0,1.0,81.0,2.0,141.0,33.0,1.0
115751294.0,2.0,0.0,1.0,87.0,145.0,1.0
31698014.0,5.0,2.0,1.0,0.0,19.0,1.0
3555480.0,7.0,6.0,1.0,0.0,14.0,1.0
30805991.0,3.0,2.0,1.0,0.0,11.0,1.0
107434423.0,30.0,0.0,232.0,295.0,19.0,1.0
95939781.0,1.0,1.0,1.0,0.0,5.0,1.0
62023756.0,1.0,35.0,3.0,32.0,149.0,0.0
154220885.0,1.0,72.0,2.0,171.0,44.0,0.0
5696628.0,2.0,17.0,2.0,23.0,6.0,1.0
14515065.0,1.0,0.0,2.0,349.0,21.0,1.0
6787883.0,1.0,20.0,4.0,151.0,33.0,0.0
6088518.0,3.0,21.0,1.0,1.0,16.0,1.0
190921808.0,7.0,5.0,47.0,356.0,7.0,0.0
227165735.0,3.0,0.0,2.0,88.0,8.0,2.0
3125516.0,8.0,3.0,1.0,0.0,23.0,1.0
29899972.0,2.0,0.0,1.0,0.0,56.0,1.0
15270760.0,2.0,1.0,1.0,0.0,6.0,0.0
208770380.0,2.0,19.0,1.0,68.0,7.0,1.0
180212824.0,1.0,23.0,5.0,0.0,28.0,0.0
212697613.0,3.0,19.0,1.0,77.0,8.0,1.0
9641129.0,14.0,2.0,1.0,18.0,12.0,0.0
50497157.0,3.0,1.0,1.0,0.0,12.0,0.0
144167745.0,2.0,39.0,1.0,31.0,79.0,0.0
104623425.0,3.0,1.0,1.0,0.0,12.0,0.0
21064917.0,3.0,3.0,1.0,0.0,24.0,1.0
36693787.0,10.0,1.0,1.0,21.0,132.0,1.0
193889243.0,3.0,0.0,1.0,89.0,159.0,1.0
3672503.0,3.0,84.0,1.0,18.0,10.0,1.0
15220846.0,4.0,4.0,1.0,7.0,48.0,1.0
10280728.0,1.0,0.0,1.0,0.0,51.0,1.0
10621509.0,5.0,12.0,1.0,0.0,6.0,1.0
10630723.0,3.0,209.0,2.0,237.0,6.0,1.0
14278457.0,1.0,0.0,1.0,0.0,23.0,0.0
6218023.0,180.0,4.0,1.0,365.0,15.0,1.0
116305897.0,30.0,0.0,9.0,312.0,8.0,1.0
46256682.0,5.0,10.0,1.0,3.0,6.0,0.0
28340943.0,1.0,0.0,1.0,0.0,8.0,1.0
22720650.0,30.0,1.0,2.0,0.0,11.0,1.0
148812441.0,1.0,33.0,1.0,269.0,19.0,1.0
198018391.0,2.0,27.0,2.0,180.0,2.0,1.0
123648417.0,1.0,22.0,1.0,93.0,22.0,1.0
115771987.0,30.0,0.0,6.0,221.0,43.0,1.0
35494785.0,1.0,1.0,1.0,0.0,21.0,0.0
100835599.0,1.0,0.0,2.0,364.0,4.0,1.0
15652930.0,3.0,21.0,1.0,30.0,2.0,1.0
12259864.0,3.0,1.0,1.0,22.0,132.0,0.0
32974295.0,1.0,0.0,1.0,0.0,29.0,1.0
10285950.0,30.0,3.0,3.0,308.0,6.0,1.0
13175303.0,1.0,1.0,1.0,3.0,45.0,1.0
21136805.0,1.0,7.0,1.0,45.0,15.0,0.0
192181166.0,150.0,2.0,2.0,0.0,12.0,0.0
